"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
"12559";"Berlin";1936;"heizoel";2006;78;18144;279,14;"Berlin, Stadt";"SFH"
"10318";"Berlin";1938;"erdgas";2006;192;36340;227,13;"Berlin, Stadt";"SFH"
"14089";"Berlin";1981;"heizoel";2006;189;20160;144;"Berlin, Stadt";"SFH"
"13127";"Berlin";1934;"heizoel";2005;114;30240;318,32;"Berlin, Stadt";"SFH"
"12357";"Berlin";1976;"erdgas";2005;132;26602,2;241,84;"Berlin, Stadt";"SFH"
"13505";"Berlin";1936;"heizoel";2005;108;23184;257,6;"Berlin, Stadt";"SFH"
"14163";"Berlin";1936;"heizoel";2005;120;24232,32;242,32;"Berlin, Stadt";"SFH"
"10559";"Berlin";1920;"erdgas";2005;144;12600;105;"Berlin, Stadt";"SFH"
"12247";"Berlin";1936;"heizoel";2006;156;40320;310,15;"Berlin, Stadt";"SFH"
"12623";"Berlin";1926;"erdgas";2006;120;10500;105;"Berlin, Stadt";"SFH"
"12623";"Berlin";1995;"erdgas";2006;129,6;13380;123,89;"Berlin, Stadt";"SFH"
"14129";"Berlin";1902;"heizoel";2006;300;70560;282,24;"Berlin, Stadt";"SFH"
"12557";"Berlin";1972;"erdgas";2006;300;38445,3;153,78;"Berlin, Stadt";"SFH"
"12557";"Berlin";1994;"heizoel";2005;153,6;28000,02;218,75;"Berlin, Stadt";"SFH"
"12526";"Berlin";1926;"erdgas";2006;132;25000;227,27;"Berlin, Stadt";"SFH"
"12685";"Berlin";1936;"heizoel";2006;240;35280;176,4;"Berlin, Stadt";"SFH"
"13465";"Berlin";1935;"erdgas";2005;300;61425;245,7;"Berlin, Stadt";"SFH"
"14129";"Berlin";1935;"erdgas";2005;240;38700;193,5;"Berlin, Stadt";"SFH"
"12351";"Berlin";1932;"erdgas";2006;158,4;30263,4;229,27;"Berlin, Stadt";"SFH"
"12169";"Berlin";1958;"heizoel";2005;192;30000;187,5;"Berlin, Stadt";"SFH"
"13156";"Berlin";1938;"erdgas";2005;264;57645;262,02;"Berlin, Stadt";"SFH"
"13581";"Berlin";1935;"heizoel";2006;240;50400;252;"Berlin, Stadt";"SFH"
"12107";"Berlin";1962;"erdgas";2006;120;16200;162;"Berlin, Stadt";"SFH"
"13503";"Berlin";1979;"heizoel";2006;132;25200;229,09;"Berlin, Stadt";"SFH"
"12249";"Berlin";1972;"heizoel";2006;175,5;21168;162,83;"Berlin, Stadt";"SFH"
"13505";"Berlin";1984;"heizoel";2005;168;25200;180;"Berlin, Stadt";"SFH"
"12355";"Berlin";1987;"heizoel";2006;144;26208;218,4;"Berlin, Stadt";"SFH"
"14167";"Berlin";1971;"heizoel";2006;118,8;20160;203,64;"Berlin, Stadt";"SFH"
"13127";"Berlin";1938;"erdgas";2006;150;21000;168;"Berlin, Stadt";"SFH"
"14163";"Berlin";1962;"heizoel";2006;300;55440;221,76;"Berlin, Stadt";"SFH"
"12623";"Berlin";1940;"erdgas";2005;180;33048;220,32;"Berlin, Stadt";"SFH"
"13591";"Berlin";1979;"heizoel";2006;147,6;35280;286,83;"Berlin, Stadt";"SFH"
"13591";"Berlin";1994;"heizoel";2006;198;12096;73,31;"Berlin, Stadt";"SFH"
"12683";"Berlin";1992;"fluessiggas";2005;156;27552;211,94;"Berlin, Stadt";"SFH"
"12357";"Berlin";2005;"erdgas";2006;240;13574,7;67,87;"Berlin, Stadt";"SFH"
"10319";"Berlin";1936;"erdgas";2005;114;31680;333,47;"Berlin, Stadt";"SFH"
"13158";"Berlin";1995;"erdgas";2006;144;25000;208,33;"Berlin, Stadt";"SFH"
"12205";"Berlin";1900;"fernwaerme";2006;300;57377;229,51;"Berlin, Stadt";"SFH"
"12355";"Berlin";1986;"heizoel";2005;300;31000,03;124;"Berlin, Stadt";"SFH"
"14109";"Berlin";1967;"heizoel";2006;180;23184;154,56;"Berlin, Stadt";"SFH"
"12107";"Berlin";1986;"heizoel";2006;122,4;19152;187,76;"Berlin, Stadt";"SFH"
"12681";"Berlin";1995;"erdgas";2006;162;18900;157,5;"Berlin, Stadt";"SFH"
"13125";"Berlin";2005;"erdgas";2005;168;20000;142,86;"Berlin, Stadt";"SFH"
"12683";"Berlin";1931;"erdgas";2006;144;31500;262,5;"Berlin, Stadt";"SFH"
"12524";"Berlin";1995;"erdgas";2006;240;31500;157,5;"Berlin, Stadt";"SFH"
"12527";"Berlin";1949;"erdgas";2005;132;21364,2;194,22;"Berlin, Stadt";"SFH"
"13465";"Berlin";1932;"heizoel";2005;264;55000,01;250;"Berlin, Stadt";"SFH"
"12357";"Berlin";1960;"heizoel";2006;132;24192;219,93;"Berlin, Stadt";"SFH"
"13159";"Berlin";1993;"heizoel";2006;180;22176;147,84;"Berlin, Stadt";"SFH"
"12355";"Berlin";1936;"heizoel";2006;144;25200;210;"Berlin, Stadt";"SFH"
"12587";"Berlin";1937;"erdgas";2006;126;20700;197,14;"Berlin, Stadt";"SFH"
"13629";"Berlin";1940;"heizoel";2006;216;25200;140;"Berlin, Stadt";"SFH"
"12349";"Berlin";2004;"heizoel";2006;180;30240;201,6;"Berlin, Stadt";"SFH"
"12307";"Berlin";1989;"heizoel";2006;192;25200;157,5;"Berlin, Stadt";"SFH"
"12307";"Berlin";1959;"erdgas";2006;180;8010;53,4;"Berlin, Stadt";"SFH"
"13059";"Berlin";2002;"fernwaerme";2005;129,6;9175;84,95;"Berlin, Stadt";"SFH"
"12355";"Berlin";1987;"heizoel";2005;204;26208;154,16;"Berlin, Stadt";"SFH"
"12524";"Berlin";2001;"erdgas";2005;120;11700;117;"Berlin, Stadt";"SFH"
"13591";"Berlin";1936;"heizoel";2006;168;34272;244,8;"Berlin, Stadt";"SFH"
"13467";"Berlin";1974;"heizoel";2006;180;24192;161,28;"Berlin, Stadt";"SFH"
"13127";"Berlin";1930;"erdgas";2005;180;25000;166,67;"Berlin, Stadt";"SFH"
"12205";"Berlin";1950;"erdgas";2005;48;12285;307,13;"Berlin, Stadt";"SFH"
"13505";"Berlin";1980;"heizoel";2006;178,8;25200;169,13;"Berlin, Stadt";"SFH"
"12351";"Berlin";1986;"erdgas";2006;210;35664,3;203,8;"Berlin, Stadt";"SFH"
"12305";"Berlin";1977;"heizoel";2006;144;36288;302,4;"Berlin, Stadt";"SFH"
"13465";"Berlin";1989;"erdgas";2006;150;17748;141,98;"Berlin, Stadt";"SFH"
"13156";"Berlin";1936;"erdgas";2005;117,6;35604;363,31;"Berlin, Stadt";"SFH"
"13467";"Berlin";1986;"heizoel";2006;156;25200;193,85;"Berlin, Stadt";"SFH"
"13125";"Berlin";1936;"erdgas";2005;115,2;22000;229,17;"Berlin, Stadt";"SFH"
"13503";"Berlin";1978;"heizoel";2006;240;50400;252;"Berlin, Stadt";"SFH"
"13125";"Berlin";1998;"fernwaerme";2006;192;9800;61,25;"Berlin, Stadt";"SFH"
"12524";"Berlin";1998;"erdgas";2006;144;18144;151,2;"Berlin, Stadt";"SFH"
"13503";"Berlin";1953;"heizoel";2005;116,4;19555,2;201,6;"Berlin, Stadt";"SFH"
"12589";"Berlin";1916;"erdgas";2006;216;50000;277,78;"Berlin, Stadt";"SFH"
"14195";"Berlin";1957;"heizoel";2006;198;25200;152,73;"Berlin, Stadt";"SFH"
"12489";"Berlin";1936;"erdgas";2005;114;13000;136,84;"Berlin, Stadt";"SFH"
"12559";"Berlin";1953;"fluessiggas";2006;108;26272,8;291,92;"Berlin, Stadt";"SFH"
"12526";"Berlin";1996;"erdgas";2006;240;18000;90;"Berlin, Stadt";"SFH"
"10627";"Berlin";1960;"erdgas";2005;144;37800;315;"Berlin, Stadt";"SFH"
"12205";"Berlin";1929;"erdgas";2006;300;80371,8;321,49;"Berlin, Stadt";"SFH"
"13439";"Berlin";1980;"heizoel";2006;120;9072;90,72;"Berlin, Stadt";"SFH"
"14163";"Berlin";1933;"erdgas";2005;180;30000;200;"Berlin, Stadt";"SFH"
"12307";"Berlin";1923;"erdgas";2006;144;18000;150;"Berlin, Stadt";"SFH"
"12057";"Berlin";1956;"heizoel";2005;264;31248;142,04;"Berlin, Stadt";"SFH"
"13051";"Berlin";1987;"erdgas";2005;150;22000;176;"Berlin, Stadt";"SFH"
"13503";"Berlin";1956;"heizoel";2006;120;25200;252;"Berlin, Stadt";"SFH"
"12209";"Berlin";1967;"heizoel";2005;162;31248;231,47;"Berlin, Stadt";"SFH"
"14163";"Berlin";1935;"heizoel";2005;300;74592;298,37;"Berlin, Stadt";"SFH"
"14193";"Berlin";2000;"erdgas";2006;156;15500;119,23;"Berlin, Stadt";"SFH"
"12157";"Berlin";1900;"erdgas";2005;184,8;11961,9;77,67;"Berlin, Stadt";"SFH"
"13589";"Berlin";1990;"heizoel";2005;132;30240;274,91;"Berlin, Stadt";"SFH"
"10717";"Berlin";1950;"heizoel";2006;180;30240;201,6;"Berlin, Stadt";"SFH"
"12357";"Berlin";1938;"fernwaerme";2005;138;21600;187,83;"Berlin, Stadt";"SFH"
"14089";"Berlin";1959;"heizoel";2005;108;15000,05;166,67;"Berlin, Stadt";"SFH"
"10247";"Berlin";1950;"fernwaerme";2005;34,8;1200;41,38;"Berlin, Stadt";"SFH"
"12623";"Berlin";2001;"erdgas";2006;240;16000;80;"Berlin, Stadt";"SFH"
"14167";"Berlin";1983;"heizoel";2005;129,6;20160;186,67;"Berlin, Stadt";"SFH"
"12307";"Berlin";1988;"heizoel";2005;180;21500,04;143,33;"Berlin, Stadt";"SFH"
"12623";"Berlin";1994;"fluessiggas";2006;162;20801,76;154,09;"Berlin, Stadt";"SFH"
"13467";"Berlin";1936;"heizoel";2006;138;25200;219,13;"Berlin, Stadt";"SFH"
"13127";"Berlin";1975;"heizoel";2005;180;28224;188,16;"Berlin, Stadt";"SFH"
"12524";"Berlin";1995;"heizoel";2005;198;26000,05;157,58;"Berlin, Stadt";"SFH"
"10785";"Berlin";1900;"erdgas";2005;76,8;16200;253,13;"Berlin, Stadt";"SFH"
"12621";"Berlin";2004;"erdgas";2005;153,6;9300;72,66;"Berlin, Stadt";"SFH"
"13156";"Berlin";2006;"erdgas";2006;276;30000;130,43;"Berlin, Stadt";"SFH"
"12683";"Berlin";2004;"erdgas";2005;135,6;13500;119,47;"Berlin, Stadt";"SFH"
"13125";"Berlin";1935;"heizoel";2006;151,2;34272;272;"Berlin, Stadt";"SFH"
"14055";"Berlin";1923;"erdgas";2006;276;31100;135,22;"Berlin, Stadt";"SFH"
"12526";"Berlin";1973;"heizoel";2005;135,6;33000;292,04;"Berlin, Stadt";"SFH"
"13129";"Berlin";1932;"erdgas";2006;216;30000;166,67;"Berlin, Stadt";"SFH"
"14167";"Berlin";2000;"erdgas";2006;132;12600;114,55;"Berlin, Stadt";"SFH"
"12587";"Berlin";1974;"fluessiggas";2005;120;7722;77,22;"Berlin, Stadt";"SFH"
"12621";"Berlin";1995;"erdgas";2005;129,6;9000;83,33;"Berlin, Stadt";"SFH"
"12309";"Berlin";1977;"heizoel";2006;156;35280;271,38;"Berlin, Stadt";"SFH"
"13591";"Berlin";1993;"erdgas";2005;139,2;17000;146,55;"Berlin, Stadt";"SFH"
"14089";"Berlin";1986;"heizoel";2006;204;19152;112,66;"Berlin, Stadt";"SFH"
"12355";"Berlin";1967;"heizoel";2005;108;24192;268,8;"Berlin, Stadt";"SFH"
"12623";"Berlin";1999;"erdgas";2005;120;14969,7;149,7;"Berlin, Stadt";"SFH"
"13156";"Berlin";1920;"erdgas";2005;72;1890;31,5;"Berlin, Stadt";"SFH"
"12437";"Berlin";1966;"erdgas";2006;175,2;22265,1;152,5;"Berlin, Stadt";"SFH"
"12623";"Berlin";2005;"erdgas";2006;156;11430;87,92;"Berlin, Stadt";"SFH"
"13589";"Berlin";1970;"heizoel";2005;216;34999,98;194,44;"Berlin, Stadt";"SFH"
"13467";"Berlin";1983;"heizoel";2005;156;26999,99;207,69;"Berlin, Stadt";"SFH"
"12203";"Berlin";1910;"heizoel";2006;300;50400;201,6;"Berlin, Stadt";"SFH"
"12355";"Berlin";1986;"heizoel";2006;288,9;29040,48;135,7;"Berlin, Stadt";"SFH"
"13465";"Berlin";1978;"heizoel";2005;300;35280;141,12;"Berlin, Stadt";"SFH"
"13467";"Berlin";1986;"heizoel";2006;156;24192;186,09;"Berlin, Stadt";"SFH"
"12307";"Berlin";1930;"heizoel";2005;156;39999,96;307,69;"Berlin, Stadt";"SFH"
"13088";"Berlin";2004;"erdgas";2005;169,2;12254,4;86,91;"Berlin, Stadt";"SFH"
"12307";"Berlin";1928;"erdgas";2005;192;24300;151,88;"Berlin, Stadt";"SFH"
"13158";"Berlin";1931;"heizoel";2006;120;25200;252;"Berlin, Stadt";"SFH"
"12623";"Berlin";2000;"erdgas";2005;360;46800;156;"Berlin, Stadt";"SFH"
"14055";"Berlin";1926;"heizoel";2006;300;68544;274,18;"Berlin, Stadt";"SFH"
"12526";"Berlin";1974;"heizoel";2006;132;28012,32;254,66;"Berlin, Stadt";"SFH"
"10555";"Berlin";1910;"erdgas";2005;148,8;6300;50,81;"Berlin, Stadt";"SFH"
"12526";"Berlin";2004;"erdgas";2006;174;17600;121,38;"Berlin, Stadt";"SFH"
"12683";"Berlin";1938;"heizoel";2005;158,4;22538,88;170,75;"Berlin, Stadt";"SFH"
"13505";"Berlin";1979;"heizoel";2006;144;18144;151,2;"Berlin, Stadt";"SFH"
"12209";"Berlin";1936;"heizoel";2005;300;69999,96;280;"Berlin, Stadt";"SFH"
"14089";"Berlin";1960;"heizoel";2005;132;29232;265,75;"Berlin, Stadt";"SFH"
"13509";"Berlin";1976;"heizoel";2006;300;38304;153,22;"Berlin, Stadt";"SFH"
"12351";"Berlin";1936;"heizoel";2005;252;34999,98;166,67;"Berlin, Stadt";"SFH"
"12277";"Berlin";1987;"erdgas";2006;120;14500;145;"Berlin, Stadt";"SFH"
"12623";"Berlin";1936;"erdgas";2006;180;18990;126,6;"Berlin, Stadt";"SFH"
"12209";"Berlin";1957;"heizoel";2005;132;9072;82,47;"Berlin, Stadt";"SFH"
"12685";"Berlin";2001;"erdgas";2006;140,4;10683;102,72;"Berlin, Stadt";"SFH"
"14089";"Berlin";1980;"fernwaerme";2006;156;10000;76,92;"Berlin, Stadt";"SFH"
"12107";"Berlin";1985;"heizoel";2005;240;33264;166,32;"Berlin, Stadt";"SFH"
"12621";"Berlin";1938;"erdgas";2006;168;31000;221,43;"Berlin, Stadt";"SFH"
"14129";"Berlin";1980;"erdgas";2005;192;24750;154,69;"Berlin, Stadt";"SFH"
"13465";"Berlin";1972;"heizoel";2005;180;23999,98;160;"Berlin, Stadt";"SFH"
"12355";"Berlin";1987;"heizoel";2006;216;26208;145,6;"Berlin, Stadt";"SFH"
"10405";"Berlin";1918;"erdgas";2005;180;20000;133,33;"Berlin, Stadt";"SFH"
"12107";"Berlin";1979;"heizoel";2006;129,6;31248;289,33;"Berlin, Stadt";"SFH"
"13439";"Berlin";1980;"heizoel";2005;144;20000,03;166,67;"Berlin, Stadt";"SFH"
"13503";"Berlin";1982;"erdgas";2006;156;15000;115,38;"Berlin, Stadt";"SFH"
"12209";"Berlin";1969;"heizoel";2006;168;22176;158,4;"Berlin, Stadt";"SFH"
"12355";"Berlin";1964;"heizoel";2005;312;75000,04;288,46;"Berlin, Stadt";"SFH"
"12347";"Berlin";1994;"erdgas";2006;124,8;21568,5;207,39;"Berlin, Stadt";"SFH"
"14163";"Berlin";1939;"erdgas";2005;276;70200;305,22;"Berlin, Stadt";"SFH"
"10965";"Berlin";1900;"heizoel";2005;144;36000,01;300;"Berlin, Stadt";"SFH"
"12524";"Berlin";1950;"erdgas";2006;180;31596,3;210,64;"Berlin, Stadt";"SFH"
"14052";"Berlin";1964;"erdgas";2006;300;64440;257,76;"Berlin, Stadt";"SFH"
"14167";"Berlin";1976;"heizoel";2006;216;22176;123,2;"Berlin, Stadt";"SFH"
"12351";"Berlin";1986;"heizoel";2005;120;19900,04;199;"Berlin, Stadt";"SFH"
"12437";"Berlin";2000;"erdgas";2005;180;18000;120;"Berlin, Stadt";"SFH"
"14089";"Berlin";2006;"fernwaerme";2005;240;12000;60;"Berlin, Stadt";"SFH"
"10247";"Berlin";1950;"heizoel";2006;240;25200;126;"Berlin, Stadt";"SFH"
"12559";"Berlin";1975;"heizoel";2005;192;25200;157,5;"Berlin, Stadt";"SFH"
"12309";"Berlin";1971;"heizoel";2006;102;16178,4;190,33;"Berlin, Stadt";"SFH"
"13629";"Berlin";1936;"fluessiggas";2005;168;10496;74,97;"Berlin, Stadt";"SFH"
"12247";"Berlin";1961;"erdgas";2005;192;40000;250;"Berlin, Stadt";"SFH"
"14167";"Berlin";1979;"heizoel";2005;180;28828,8;192,19;"Berlin, Stadt";"SFH"
"13187";"Berlin";1970;"erdgas";2006;73,2;6462;105,93;"Berlin, Stadt";"SFH"
"12305";"Berlin";1978;"heizoel";2006;150;25200;201,6;"Berlin, Stadt";"SFH"
"12347";"Berlin";1986;"erdgas";2006;134,4;19800;176,79;"Berlin, Stadt";"SFH"
"12355";"Berlin";2003;"erdgas";2006;144;9000;75;"Berlin, Stadt";"SFH"
"13507";"Berlin";1955;"erdgas";2006;180;18900;126;"Berlin, Stadt";"SFH"
"12307";"Berlin";2002;"erdgas";2006;163,2;13050;95,96;"Berlin, Stadt";"SFH"
"13503";"Berlin";1972;"heizoel";2005;156;30240;232,62;"Berlin, Stadt";"SFH"
"13437";"Berlin";1923;"erdgas";2006;192;15300;95,63;"Berlin, Stadt";"SFH"
"12623";"Berlin";1990;"erdgas";2005;192;22500;140,63;"Berlin, Stadt";"SFH"
"13156";"Berlin";1930;"erdgas";2006;162;43200;360;"Berlin, Stadt";"SFH"
"12357";"Berlin";1970;"heizoel";2005;288;21168;88,2;"Berlin, Stadt";"SFH"
"13583";"Berlin";1996;"heizoel";2005;283,2;42000,03;177,97;"Berlin, Stadt";"SFH"
"12355";"Berlin";1983;"heizoel";2006;300;42336;169,34;"Berlin, Stadt";"SFH"
"13467";"Berlin";1984;"erdgas";2005;282;24500;104,26;"Berlin, Stadt";"SFH"
"13125";"Berlin";1930;"erdgas";2006;132;18000;163,64;"Berlin, Stadt";"SFH"
"12209";"Berlin";1987;"heizoel";2005;162;25200;186,67;"Berlin, Stadt";"SFH"
"14109";"Berlin";1955;"erdgas";2005;300;41717,7;166,87;"Berlin, Stadt";"SFH"
"12623";"Berlin";1938;"erdgas";2006;175,5;17163;132,02;"Berlin, Stadt";"SFH"
"12109";"Berlin";1928;"erdgas";2006;240;25579,8;127,9;"Berlin, Stadt";"SFH"
"12621";"Berlin";1929;"erdgas";2005;132;11641,5;105,83;"Berlin, Stadt";"SFH"
"13465";"Berlin";1972;"heizoel";2005;121,2;25200;249,5;"Berlin, Stadt";"SFH"
"12555";"Berlin";1939;"erdgas";2005;204;30844,8;181,44;"Berlin, Stadt";"SFH"
"13591";"Berlin";1962;"heizoel";2006;138;14112;122,71;"Berlin, Stadt";"SFH"
"12589";"Berlin";1921;"erdgas";2006;192;29500;184,38;"Berlin, Stadt";"SFH"
"14109";"Berlin";1975;"heizoel";2006;144;30240;252;"Berlin, Stadt";"SFH"
"10823";"Berlin";1972;"heizoel";2006;264;36288;164,95;"Berlin, Stadt";"SFH"
"12683";"Berlin";1936;"erdgas";2006;96;19000;237,5;"Berlin, Stadt";"SFH"
"10318";"Berlin";1935;"erdgas";2006;180;25000;166,67;"Berlin, Stadt";"SFH"
"13509";"Berlin";1933;"heizoel";2005;180;28224;188,16;"Berlin, Stadt";"SFH"
"12524";"Berlin";1998;"erdgas";2006;168;27000;192,86;"Berlin, Stadt";"SFH"
"12621";"Berlin";1956;"erdgas";2005;132;24000;218,18;"Berlin, Stadt";"SFH"
"14167";"Berlin";1939;"heizoel";2006;166,8;40320;290,07;"Berlin, Stadt";"SFH"
"13156";"Berlin";2006;"erdgas";2006;162;11200;82,96;"Berlin, Stadt";"SFH"
"12685";"Berlin";1993;"erdgas";2006;168;23552,1;168,23;"Berlin, Stadt";"SFH"
"13467";"Berlin";1936;"heizoel";2006;144;20160;168;"Berlin, Stadt";"SFH"
"12307";"Berlin";1999;"heizoel";2006;138;30240;262,96;"Berlin, Stadt";"SFH"
"12439";"Berlin";1937;"erdgas";2005;156;29070;223,62;"Berlin, Stadt";"SFH"
"13465";"Berlin";1924;"heizoel";2005;288;60480;252;"Berlin, Stadt";"SFH"
"14129";"Berlin";1958;"heizoel";2006;156;10080;77,54;"Berlin, Stadt";"SFH"
"12305";"Berlin";1978;"heizoel";2005;144;25000,01;208,33;"Berlin, Stadt";"SFH"
"12555";"Berlin";1950;"heizoel";2006;72;10080;168;"Berlin, Stadt";"SFH"
"14167";"Berlin";1936;"erdgas";2006;216;36000;200;"Berlin, Stadt";"SFH"
"12623";"Berlin";1994;"fluessiggas";2006;156;22960;176,62;"Berlin, Stadt";"SFH"
"13156";"Berlin";1925;"erdgas";2005;288;36000;150;"Berlin, Stadt";"SFH"
"14129";"Berlin";1929;"heizoel";2005;264;50400;229,09;"Berlin, Stadt";"SFH"
"13156";"Berlin";1926;"erdgas";2006;300;53320,5;213,28;"Berlin, Stadt";"SFH"
"12685";"Berlin";1996;"heizoel";2006;122,4;19756,8;193,69;"Berlin, Stadt";"SFH"
"12305";"Berlin";1964;"heizoel";2006;132;20160;183,27;"Berlin, Stadt";"SFH"
"12305";"Berlin";1978;"erdgas";2005;112,8;15181,2;161,5;"Berlin, Stadt";"SFH"
"13591";"Berlin";1996;"erdgas";2006;96;10800;135;"Berlin, Stadt";"SFH"
"12623";"Berlin";2004;"erdgas";2006;168;16988,4;121,35;"Berlin, Stadt";"SFH"
"12309";"Berlin";1978;"heizoel";2005;168;27216;194,4;"Berlin, Stadt";"SFH"
"12207";"Berlin";1930;"erdgas";2006;156;13000;100;"Berlin, Stadt";"SFH"
"13503";"Berlin";1978;"heizoel";2005;144;30038,4;250,32;"Berlin, Stadt";"SFH"
"12524";"Berlin";1978;"erdgas";2005;138;17060;148,35;"Berlin, Stadt";"SFH"
"12559";"Berlin";1936;"erdgas";2005;108;13500;150;"Berlin, Stadt";"SFH"
"12357";"Berlin";1986;"heizoel";2005;108;20160;224;"Berlin, Stadt";"SFH"
"12526";"Berlin";1999;"erdgas";2006;120;21605,4;216,05;"Berlin, Stadt";"SFH"
"12623";"Berlin";1930;"erdgas";2005;156;23445;180,35;"Berlin, Stadt";"SFH"
"12109";"Berlin";1982;"heizoel";2005;120;12096;120,96;"Berlin, Stadt";"SFH"
"12683";"Berlin";1998;"erdgas";2005;136,8;10003,5;87,75;"Berlin, Stadt";"SFH"
"12685";"Berlin";1994;"heizoel";2005;180;22176;147,84;"Berlin, Stadt";"SFH"
"12685";"Berlin";2002;"erdgas";2005;144;8847;73,73;"Berlin, Stadt";"SFH"
"14163";"Berlin";1933;"erdgas";2005;316,74;22856,4;86,59;"Berlin, Stadt";"SFH"
"14109";"Berlin";2006;"erdgas";2006;337,5;18000;72;"Berlin, Stadt";"SFH"
"12589";"Berlin";1997;"erdgas";2006;186;24600;158,71;"Berlin, Stadt";"SFH"
"13505";"Berlin";1965;"erdgas";2006;189,6;40770;258,04;"Berlin, Stadt";"SFH"
"13129";"Berlin";2000;"heizoel";2005;264;24837,12;112,9;"Berlin, Stadt";"SFH"
"12045";"Berlin";1961;"heizoel";2005;120;30000;300;"Berlin, Stadt";"SFH"
"13055";"Berlin";1996;"erdgas";2005;120;27261;272,61;"Berlin, Stadt";"SFH"
"12557";"Berlin";1936;"erdgas";2005;216;39600;220;"Berlin, Stadt";"SFH"
"13599";"Berlin";2003;"erdgas";2005;183,6;18000;117,65;"Berlin, Stadt";"SFH"
"13595";"Berlin";1927;"heizoel";2005;240;15000,05;75;"Berlin, Stadt";"SFH"
"10557";"Berlin";1953;"erdgas";2006;150;27000;216;"Berlin, Stadt";"SFH"
"12355";"Berlin";1991;"heizoel";2006;192;15120;94,5;"Berlin, Stadt";"SFH"
"13158";"Berlin";1991;"erdgas";2005;96;29540,7;369,26;"Berlin, Stadt";"SFH"
"13129";"Berlin";1989;"erdgas";2005;240;21000;105;"Berlin, Stadt";"SFH"
"10789";"Berlin";1901;"erdgas";2005;134,4;12000;107,14;"Berlin, Stadt";"SFH"
"12437";"Berlin";1935;"erdgas";2006;156;27000;207,69;"Berlin, Stadt";"SFH"
"13125";"Berlin";1935;"erdgas";2006;114;12600;132,63;"Berlin, Stadt";"SFH"
"12355";"Berlin";1981;"heizoel";2006;300;50400;201,6;"Berlin, Stadt";"SFH"
"12205";"Berlin";1958;"heizoel";2005;204;25000,01;147,06;"Berlin, Stadt";"SFH"
"13469";"Berlin";1978;"heizoel";2006;288;40320;168;"Berlin, Stadt";"SFH"
"12589";"Berlin";1999;"erdgas";2005;144;15000;125;"Berlin, Stadt";"SFH"
"13589";"Berlin";1987;"heizoel";2006;153,6;14767,2;115,37;"Berlin, Stadt";"SFH"
"10247";"Berlin";1960;"heizoel";2006;144;40320;336;"Berlin, Stadt";"SFH"
"12099";"Berlin";1905;"erdgas";2005;228;23440,5;123,37;"Berlin, Stadt";"SFH"
"12277";"Berlin";2007;"erdgas";2006;192;15000;93,75;"Berlin, Stadt";"SFH"
"14055";"Berlin";1926;"heizoel";2005;180;16128;107,52;"Berlin, Stadt";"SFH"
"12621";"Berlin";2001;"erdgas";2006;72;7170;119,5;"Berlin, Stadt";"SFH"
"13465";"Berlin";1985;"heizoel";2005;132;17136;155,78;"Berlin, Stadt";"SFH"
"14163";"Berlin";1932;"erdgas";2006;252;24480;116,57;"Berlin, Stadt";"SFH"
"12209";"Berlin";1903;"erdgas";2005;240;33601,5;168,01;"Berlin, Stadt";"SFH"
"13187";"Berlin";2000;"erdgas";2006;180;13500;90;"Berlin, Stadt";"SFH"
"14055";"Berlin";1923;"heizoel";2006;180;35108,64;234,06;"Berlin, Stadt";"SFH"
"13581";"Berlin";1935;"heizoel";2006;270;50400;252;"Berlin, Stadt";"SFH"
"14089";"Berlin";1955;"heizoel";2005;96;8568;107,1;"Berlin, Stadt";"SFH"
"14055";"Berlin";1933;"heizoel";2005;240;50000,03;250;"Berlin, Stadt";"SFH"
"14165";"Berlin";1920;"heizoel";2005;198;41832;253,53;"Berlin, Stadt";"SFH"
"13469";"Berlin";1933;"erdgas";2006;176,4;20000;136,05;"Berlin, Stadt";"SFH"
"12101";"Berlin";1927;"heizoel";2006;90;8064;107,52;"Berlin, Stadt";"SFH"
"12526";"Berlin";1990;"heizoel";2005;103,2;19152;222,7;"Berlin, Stadt";"SFH"
"13086";"Berlin";1995;"erdgas";2006;240;26100;130,5;"Berlin, Stadt";"SFH"
"12309";"Berlin";1936;"erdgas";2005;192;22721,4;142,01;"Berlin, Stadt";"SFH"
"13086";"Berlin";1995;"erdgas";2005;240;25200;126;"Berlin, Stadt";"SFH"
"13469";"Berlin";1925;"erdgas";2006;180;24750;165;"Berlin, Stadt";"SFH"
"12524";"Berlin";1928;"erdgas";2006;180;25317,9;168,79;"Berlin, Stadt";"SFH"
"13469";"Berlin";1980;"heizoel";2005;156;31999,97;246,15;"Berlin, Stadt";"SFH"
"13509";"Berlin";1950;"erdgas";2006;84;24049,8;343,57;"Berlin, Stadt";"SFH"
"14129";"Berlin";1936;"heizoel";2006;192;38304;239,4;"Berlin, Stadt";"SFH"
"12357";"Berlin";1936;"heizoel";2006;240;33052,32;165,26;"Berlin, Stadt";"SFH"
"12351";"Berlin";1988;"heizoel";2006;240;23184;115,92;"Berlin, Stadt";"SFH"
"12349";"Berlin";1958;"heizoel";2005;144;19152;159,6;"Berlin, Stadt";"SFH"
