"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
"12055";"Berlin";1900;"erdgas";2011;2793,6;347517;149,28;"Berlin, Stadt";"MFH"
"10777";"Berlin";1960;"heizoel";2008;1152;80549,28;83,91;"Berlin, Stadt";"MFH"
"12167";"Berlin";1986;"heizoel";2003;760,8;79829,97;125,91;"Berlin, Stadt";"MFH"
"12353";"Berlin";1980;"heizoel";2012;464,4;67536;174,51;"Berlin, Stadt";"MFH"
"10119";"Berlin";2003;"erdgas";2006;950,4;87732,9;110,77;"Berlin, Stadt";"MFH"
"10997";"Berlin";1970;"heizoel";2006;600;17136;34,27;"Berlin, Stadt";"MFH"
"10178";"Berlin";1992;"erdgas";2013;373,2;46590;149,81;"Berlin, Stadt";"MFH"
"13503";"Berlin";1968;"heizoel";2006;594;65520;132,37;"Berlin, Stadt";"MFH"
"10115";"Berlin";1889;"fernwaerme";2012;1110;133500;144,32;"Berlin, Stadt";"MFH"
"10625";"Berlin";1909;"heizoel";2008;1176;131040;133,72;"Berlin, Stadt";"MFH"
"10555";"Berlin";1915;"erdgas";2004;2367,6;298920,6;151,51;"Berlin, Stadt";"MFH"
"14059";"Berlin";1910;"fernwaerme";2005;2324,87;307751;158,85;"Berlin, Stadt";"MFH"
"10407";"Berlin";1950;"fernwaerme";2010;6118,96;921843;180,78;"Berlin, Stadt";"MFH"
"12209";"Berlin";1908;"heizoel";2009;660;100800;183,27;"Berlin, Stadt";"MFH"
"13086";"Berlin";1996;"erdgas";2012;1937,75;185435,1;114,84;"Berlin, Stadt";"MFH"
"10247";"Berlin";1910;"erdgas";2009;2221,97;306160,2;165,35;"Berlin, Stadt";"MFH"
"12489";"Berlin";1950;"fernwaerme";2004;716,4;86480;144,86;"Berlin, Stadt";"MFH"
"14163";"Berlin";1922;"erdgas";2006;576;82100;171,04;"Berlin, Stadt";"MFH"
"10827";"Berlin";1972;"erdgas";2012;1670,4;315410;226,59;"Berlin, Stadt";"MFH"
"10245";"Berlin";1998;"fernwaerme";2003;7157,15;590162;98,95;"Berlin, Stadt";"MFH"
"10245";"Berlin";1900;"fernwaerme";2009;1814,4;223242;147,65;"Berlin, Stadt";"MFH"
"10715";"Berlin";1904;"heizoel";2003;3600;450000,03;150;"Berlin, Stadt";"MFH"
"10629";"Berlin";1904;"fernwaerme";2007;2940;280000;114,29;"Berlin, Stadt";"MFH"
"10779";"Berlin";1960;"heizoel";2010;1200;191600,64;191,6;"Berlin, Stadt";"MFH"
"14167";"Berlin";1925;"heizoel";2013;480;60480;151,2;"Berlin, Stadt";"MFH"
"12249";"Berlin";1990;"heizoel";2004;1173,46;35470,01;36,27;"Berlin, Stadt";"MFH"
"13125";"Berlin";2003;"erdgas";2009;3992,4;166671;50,1;"Berlin, Stadt";"MFH"
"12587";"Berlin";2002;"erdgas";2004;1101,6;51872,55;56,5;"Berlin, Stadt";"MFH"
"12623";"Berlin";1992;"fernwaerme";2004;922,99;57008;74,12;"Berlin, Stadt";"MFH"
"10707";"Berlin";1955;"erdgas";2004;1080;84370;93,74;"Berlin, Stadt";"MFH"
"12159";"Berlin";1950;"heizoel";2008;2858,4;456704,64;191,74;"Berlin, Stadt";"MFH"
"13407";"Berlin";1984;"heizoel";2003;3908,76;375073,07;115,15;"Berlin, Stadt";"MFH"
"13469";"Berlin";1980;"fernwaerme";2012;2941,58;250000;101,99;"Berlin, Stadt";"MFH"
"12621";"Berlin";1998;"heizoel";2007;315,6;22196,16;84,4;"Berlin, Stadt";"MFH"
"13055";"Berlin";1980;"fernwaerme";2008;6797,64;796397;140,58;"Berlin, Stadt";"MFH"
"12049";"Berlin";1982;"fernwaerme";2003;5826;841000;173,22;"Berlin, Stadt";"MFH"
"10555";"Berlin";1910;"heizoel";2010;1560;100800;77,54;"Berlin, Stadt";"MFH"
"13595";"Berlin";1967;"heizoel";2002;5520;6e+05;130,43;"Berlin, Stadt";"MFH"
"10997";"Berlin";1917;"erdgas";2010;1266,77;184620;174,89;"Berlin, Stadt";"MFH"
"10115";"Berlin";1920;"erdgas";2013;3544,8;397049,4;134,41;"Berlin, Stadt";"MFH"
"13051";"Berlin";1984;"fernwaerme";2010;11720,4;1233410;126,28;"Berlin, Stadt";"MFH"
"14057";"Berlin";1910;"heizoel";2003;4084,54;588379,98;172,86;"Berlin, Stadt";"MFH"
"12524";"Berlin";1936;"erdgas";2005;300;1e+05;400;"Berlin, Stadt";"MFH"
"10405";"Berlin";1910;"erdgas";2006;720;108000;180;"Berlin, Stadt";"MFH"
"14089";"Berlin";1956;"fernwaerme";2005;2974,54;338739;136,66;"Berlin, Stadt";"MFH"
"12105";"Berlin";1972;"erdgas";2009;2217,96;254017,8;137,43;"Berlin, Stadt";"MFH"
"13467";"Berlin";1930;"heizoel";2004;7200;1200000,01;200;"Berlin, Stadt";"MFH"
"13467";"Berlin";1912;"heizoel";2010;1149,6;161280;168,35;"Berlin, Stadt";"MFH"
"13127";"Berlin";1995;"fernwaerme";2008;676,8;64000;113,48;"Berlin, Stadt";"MFH"
"13465";"Berlin";1984;"heizoel";2012;420;50107,68;143,16;"Berlin, Stadt";"MFH"
"12621";"Berlin";1987;"heizoel";2004;360;53500;178,33;"Berlin, Stadt";"MFH"
"10317";"Berlin";1903;"erdgas";2004;679,2;92583;163,58;"Berlin, Stadt";"MFH"
"10435";"Berlin";1980;"erdgas";2004;1408,51;48525,3;41,34;"Berlin, Stadt";"MFH"
"10409";"Berlin";1977;"fernwaerme";2009;9122,92;563689;74,15;"Berlin, Stadt";"MFH"
"12347";"Berlin";1963;"fernwaerme";2003;35198,57;3720200;126,83;"Berlin, Stadt";"MFH"
"12247";"Berlin";1972;"heizoel";2009;1364,4;285415,2;251,02;"Berlin, Stadt";"MFH"
"12049";"Berlin";1890;"fernwaerme";2007;1624,8;111000;81,98;"Berlin, Stadt";"MFH"
"13583";"Berlin";1939;"erdgas";2003;600;2e+05;400;"Berlin, Stadt";"MFH"
"12437";"Berlin";1961;"fernwaerme";2005;2082,94;155570;89,63;"Berlin, Stadt";"MFH"
"13347";"Berlin";1908;"fernwaerme";2004;1943,59;183525;113,31;"Berlin, Stadt";"MFH"
"10627";"Berlin";1902;"fernwaerme";2009;1260;123635;117,75;"Berlin, Stadt";"MFH"
"13353";"Berlin";1905;"erdgas";2004;2262,74;174777,8;92,69;"Berlin, Stadt";"MFH"
"12249";"Berlin";1965;"erdgas";2007;1730,4;14836,5;10,29;"Berlin, Stadt";"MFH"
"10435";"Berlin";1914;"erdgas";2002;1801,2;297500;198,2;"Berlin, Stadt";"MFH"
"10827";"Berlin";1920;"erdgas";2011;2095,2;479230;274,47;"Berlin, Stadt";"MFH"
"13088";"Berlin";1982;"fernwaerme";2002;3133,2;234044;89,64;"Berlin, Stadt";"MFH"
"12157";"Berlin";1933;"heizoel";2007;372;69552;224,36;"Berlin, Stadt";"MFH"
"12679";"Berlin";1986;"fernwaerme";2007;6195,6;1333000;258,18;"Berlin, Stadt";"MFH"
"13086";"Berlin";1995;"erdgas";2003;558,97;31995,9;68,69;"Berlin, Stadt";"MFH"
"10829";"Berlin";1980;"fernwaerme";2003;1201,2;150000;149,85;"Berlin, Stadt";"MFH"
"10247";"Berlin";1980;"fernwaerme";2003;1200;34533;34,53;"Berlin, Stadt";"MFH"
"13359";"Berlin";1920;"heizoel";2012;18471,6;3830400;248,84;"Berlin, Stadt";"MFH"
"10435";"Berlin";1819;"fernwaerme";2003;1201,2;150000;149,85;"Berlin, Stadt";"MFH"
"14197";"Berlin";1928;"fernwaerme";2009;13202,76;1658030;150,69;"Berlin, Stadt";"MFH"
"12167";"Berlin";1972;"heizoel";2008;1418,4;165876,48;140,34;"Berlin, Stadt";"MFH"
"12161";"Berlin";1900;"fernwaerme";2007;3962,4;549396;166,38;"Berlin, Stadt";"MFH"
"10967";"Berlin";1925;"heizoel";2002;9648;2330000,06;289,8;"Berlin, Stadt";"MFH"
"14195";"Berlin";1973;"erdgas";2006;456;72900;191,84;"Berlin, Stadt";"MFH"
"12555";"Berlin";1998;"fernwaerme";2011;656,94;57849;105,67;"Berlin, Stadt";"MFH"
"12305";"Berlin";1992;"heizoel";2005;756,65;95020,03;150,69;"Berlin, Stadt";"MFH"
"14195";"Berlin";1924;"erdgas";2010;720;106200;177;"Berlin, Stadt";"MFH"
"13351";"Berlin";1988;"heizoel";2004;2520;340000,01;161,9;"Berlin, Stadt";"MFH"
"10787";"Berlin";1974;"erdgas";2007;10382,4;1498920;173,25;"Berlin, Stadt";"MFH"
"14199";"Berlin";1930;"heizoel";2012;904,8;147278,88;195,33;"Berlin, Stadt";"MFH"
"13156";"Berlin";2004;"erdgas";2014;1780,8;168433,2;113,5;"Berlin, Stadt";"MFH"
"10707";"Berlin";1909;"fernwaerme";2004;1513,08;246955;195,86;"Berlin, Stadt";"MFH"
"10713";"Berlin";1958;"erdgas";2012;3076,8;424935;165,73;"Berlin, Stadt";"MFH"
"10965";"Berlin";1905;"erdgas";2008;2185,2;255570;140,35;"Berlin, Stadt";"MFH"
"12161";"Berlin";1910;"fernwaerme";2010;2331,6;455700;234,53;"Berlin, Stadt";"MFH"
"12203";"Berlin";1898;"heizoel";2003;653,89;127804,32;234,54;"Berlin, Stadt";"MFH"
"12103";"Berlin";1910;"heizoel";2006;414;56448;163,61;"Berlin, Stadt";"MFH"
"13599";"Berlin";1960;"fernwaerme";2010;786;60000;91,6;"Berlin, Stadt";"MFH"
"10961";"Berlin";1877;"erdgas";2008;936;89605,8;114,88;"Berlin, Stadt";"MFH"
"14163";"Berlin";1910;"heizoel";2011;403,98;94913,28;281,93;"Berlin, Stadt";"MFH"
"12351";"Berlin";1932;"heizoel";2004;367,2;64999,97;212,42;"Berlin, Stadt";"MFH"
"12105";"Berlin";1940;"erdgas";2009;3933,22;522296,1;159,35;"Berlin, Stadt";"MFH"
"12623";"Berlin";1906;"erdgas";2007;478,5;87408;219,2;"Berlin, Stadt";"MFH"
"12047";"Berlin";1918;"heizoel";2009;1523,77;203666,4;160,39;"Berlin, Stadt";"MFH"
"10318";"Berlin";1997;"erdgas";2012;578,65;69047,1;143,19;"Berlin, Stadt";"MFH"
"14169";"Berlin";1989;"heizoel";2002;1297,48;141060,02;130,46;"Berlin, Stadt";"MFH"
"12209";"Berlin";1910;"erdgas";2012;1240,13;126188,1;122,1;"Berlin, Stadt";"MFH"
"10245";"Berlin";1900;"fernwaerme";2002;618;133046,73;258,34;"Berlin, Stadt";"MFH"
"12207";"Berlin";1996;"fernwaerme";2011;733,2;118534;194;"Berlin, Stadt";"MFH"
"12205";"Berlin";1925;"erdgas";2014;1351,2;131012,1;116,35;"Berlin, Stadt";"MFH"
"12623";"Berlin";1921;"erdgas";2005;334,92;82640;296,1;"Berlin, Stadt";"MFH"
"12159";"Berlin";1956;"fernwaerme";2010;6384;888888;167,08;"Berlin, Stadt";"MFH"
"10829";"Berlin";1950;"erdgas";2007;300;40500;162;"Berlin, Stadt";"MFH"
"12057";"Berlin";1972;"heizoel";2009;4888,8;1008000;247,42;"Berlin, Stadt";"MFH"
"12207";"Berlin";1975;"heizoel";2007;862,8;147984,48;205,82;"Berlin, Stadt";"MFH"
"12209";"Berlin";1983;"heizoel";2013;486;50400;124,44;"Berlin, Stadt";"MFH"
"10437";"Berlin";1920;"erdgas";2009;2360,4;21980;11,17;"Berlin, Stadt";"MFH"
"13125";"Berlin";1978;"fernwaerme";2009;2725,66;164000;72,2;"Berlin, Stadt";"MFH"
"13088";"Berlin";1926;"fernwaerme";2015;5095,2;517138;121,79;"Berlin, Stadt";"MFH"
"12627";"Berlin";1970;"fernwaerme";2005;3092,4;767000;297,63;"Berlin, Stadt";"MFH"
"14052";"Berlin";1915;"heizoel";2004;7260;1318739,99;217,97;"Berlin, Stadt";"MFH"
"10779";"Berlin";1959;"heizoel";2010;1200;124992;124,99;"Berlin, Stadt";"MFH"
"13403";"Berlin";1900;"heizoel";2003;796,8;122999,99;185,24;"Berlin, Stadt";"MFH"
"13189";"Berlin";1908;"fernwaerme";2009;2529,6;364757;173,03;"Berlin, Stadt";"MFH"
"13187";"Berlin";1920;"erdgas";2016;3940,8;479759,4;146,09;"Berlin, Stadt";"MFH"
"13585";"Berlin";1971;"heizoel";2014;960;68846,4;86,06;"Berlin, Stadt";"MFH"
"13507";"Berlin";1929;"fernwaerme";2007;35228,83;3026000;103,08;"Berlin, Stadt";"MFH"
"10435";"Berlin";1908;"erdgas";2009;1262,4;120020;114,09;"Berlin, Stadt";"MFH"
"10827";"Berlin";1970;"heizoel";2002;2412;204400,02;101,69;"Berlin, Stadt";"MFH"
"10627";"Berlin";1958;"fernwaerme";2004;2597,29;136875;63,24;"Berlin, Stadt";"MFH"
"10717";"Berlin";1910;"fernwaerme";2002;2094;260142;149,08;"Berlin, Stadt";"MFH"
"10119";"Berlin";1920;"erdgas";2015;2343,6;104784,3;53,66;"Berlin, Stadt";"MFH"
"10405";"Berlin";1900;"erdgas";2006;2243,46;251410;134,48;"Berlin, Stadt";"MFH"
"10247";"Berlin";1900;"fernwaerme";2012;837,6;93864;134,48;"Berlin, Stadt";"MFH"
"12589";"Berlin";1998;"erdgas";2006;381,36;61951,5;194,94;"Berlin, Stadt";"MFH"
"13405";"Berlin";1970;"fernwaerme";2005;3162;482250;183,02;"Berlin, Stadt";"MFH"
"12161";"Berlin";1912;"fernwaerme";2008;2547,6;165331;77,87;"Berlin, Stadt";"MFH"
"12159";"Berlin";1950;"heizoel";2007;2858,4;345209,76;144,93;"Berlin, Stadt";"MFH"
"12249";"Berlin";1985;"heizoel";2003;2254,98;284820,48;151,57;"Berlin, Stadt";"MFH"
"12055";"Berlin";1950;"fernwaerme";2002;2539,2;73571;34,77;"Berlin, Stadt";"MFH"
"10407";"Berlin";1915;"erdgas";2007;1200;11411,1;11,41;"Berlin, Stadt";"MFH"
"12055";"Berlin";1900;"fernwaerme";2002;2976;408000;164,52;"Berlin, Stadt";"MFH"
"12619";"Berlin";1986;"fernwaerme";2008;8952,4;529480;70,98;"Berlin, Stadt";"MFH"
"13465";"Berlin";1968;"heizoel";2005;997;141230,88;169,99;"Berlin, Stadt";"MFH"
"12043";"Berlin";1971;"fernwaerme";2011;5112;825000;193,66;"Berlin, Stadt";"MFH"
"12159";"Berlin";1898;"erdgas";2008;1298,4;142799,4;131,98;"Berlin, Stadt";"MFH"
"12627";"Berlin";1989;"fernwaerme";2004;8020,22;872040;130,48;"Berlin, Stadt";"MFH"
"10823";"Berlin";1962;"heizoel";2007;3406,3;453670,56;159,82;"Berlin, Stadt";"MFH"
"10405";"Berlin";1910;"erdgas";2005;2104,84;255838,5;145,86;"Berlin, Stadt";"MFH"
"13467";"Berlin";2000;"heizoel";2011;452,44;59320,8;157,34;"Berlin, Stadt";"MFH"
"10717";"Berlin";1964;"heizoel";2006;5336,4;710710,56;159,82;"Berlin, Stadt";"MFH"
"10967";"Berlin";1911;"erdgas";2009;1071,6;87491,7;97,98;"Berlin, Stadt";"MFH"
"12619";"Berlin";1978;"fernwaerme";2004;20511,07;1856330;108,6;"Berlin, Stadt";"MFH"
"13353";"Berlin";1915;"fernwaerme";2009;10687,54;1118610;125,59;"Berlin, Stadt";"MFH"
"13359";"Berlin";1900;"heizoel";2010;840;141120;201,6;"Berlin, Stadt";"MFH"
"10115";"Berlin";1907;"erdgas";2010;2342,4;504594;258,5;"Berlin, Stadt";"MFH"
"14193";"Berlin";1908;"heizoel";2003;1109,63;289740,02;313,34;"Berlin, Stadt";"MFH"
"10179";"Berlin";1984;"fernwaerme";2009;8591,34;587686;82,09;"Berlin, Stadt";"MFH"
"12307";"Berlin";1988;"erdgas";2006;588;94760;193,38;"Berlin, Stadt";"MFH"
"10245";"Berlin";1989;"heizoel";2005;1800;201600;134,4;"Berlin, Stadt";"MFH"
"12247";"Berlin";1886;"fernwaerme";2011;372,43;51660,3;166,45;"Berlin, Stadt";"MFH"
"10969";"Berlin";1954;"heizoel";2005;7632;1044368,64;164,21;"Berlin, Stadt";"MFH"
"12053";"Berlin";1972;"heizoel";2006;5265,5;766271,52;174,63;"Berlin, Stadt";"MFH"
"12435";"Berlin";1930;"fernwaerme";2010;7974,71;676010;101,72;"Berlin, Stadt";"MFH"
"12489";"Berlin";1889;"waermepumpe";2013;561,6;28285;60,44;"Berlin, Stadt";"MFH"
"13585";"Berlin";1920;"heizoel";2011;2521,2;349715,52;166,45;"Berlin, Stadt";"MFH"
"10713";"Berlin";1912;"fernwaerme";2003;2980,8;302595;121,82;"Berlin, Stadt";"MFH"
"10247";"Berlin";1920;"erdgas";2006;1503,6;175052,7;139,71;"Berlin, Stadt";"MFH"
"12159";"Berlin";1905;"heizoel";2005;2642,4;385329,97;174,99;"Berlin, Stadt";"MFH"
"12207";"Berlin";1960;"heizoel";2009;1068;171360;192,54;"Berlin, Stadt";"MFH"
"13088";"Berlin";2012;"erdgas";2015;1188;86400;87,27;"Berlin, Stadt";"MFH"
"14193";"Berlin";1982;"erdgas";2015;2484;3e+05;144,93;"Berlin, Stadt";"MFH"
"13465";"Berlin";1912;"erdgas";2004;559,2;101309,4;217,4;"Berlin, Stadt";"MFH"
"13187";"Berlin";1890;"erdgas";2008;1059,6;110662,2;125,32;"Berlin, Stadt";"MFH"
"10969";"Berlin";1950;"heizoel";2005;312;5040;19,38;"Berlin, Stadt";"MFH"
"10777";"Berlin";1890;"erdgas";2007;1506;159913,8;127,42;"Berlin, Stadt";"MFH"
"12055";"Berlin";1906;"fernwaerme";2012;1457,82;156000;128,41;"Berlin, Stadt";"MFH"
"10247";"Berlin";1900;"fernwaerme";2010;2004;232039;138,95;"Berlin, Stadt";"MFH"
"13158";"Berlin";1995;"erdgas";2003;2213,33;198034,2;107,37;"Berlin, Stadt";"MFH"
"10407";"Berlin";1937;"fernwaerme";2006;516;20000;46,51;"Berlin, Stadt";"MFH"
"13156";"Berlin";1918;"erdgas";2007;985,18;104180;126,9;"Berlin, Stadt";"MFH"
"14193";"Berlin";1958;"heizoel";2006;360;80640;268,8;"Berlin, Stadt";"MFH"
"12627";"Berlin";1997;"fernwaerme";2007;8626,8;203656;28,33;"Berlin, Stadt";"MFH"
"13125";"Berlin";1997;"fernwaerme";2010;1345,2;117177;104,53;"Berlin, Stadt";"MFH"
"14199";"Berlin";1972;"heizoel";2005;1155,6;181870,01;188,86;"Berlin, Stadt";"MFH"
"12351";"Berlin";1991;"erdgas";2007;1551,54;209433,6;161,98;"Berlin, Stadt";"MFH"
"10243";"Berlin";1951;"fernwaerme";2011;5023,02;561761,88;134,2;"Berlin, Stadt";"MFH"
"12307";"Berlin";1991;"heizoel";2005;732;80811,36;132,47;"Berlin, Stadt";"MFH"
"13585";"Berlin";1904;"heizoel";2012;1090,8;191520;210,69;"Berlin, Stadt";"MFH"
"10629";"Berlin";1913;"fernwaerme";2008;2418,2;295630;146,7;"Berlin, Stadt";"MFH"
"13505";"Berlin";1965;"erdgas";2006;1162,8;162290;167,48;"Berlin, Stadt";"MFH"
"12053";"Berlin";1918;"fernwaerme";2008;1449,6;355000;293,87;"Berlin, Stadt";"MFH"
"12587";"Berlin";1900;"erdgas";2006;418,48;54874,8;157,36;"Berlin, Stadt";"MFH"
"12163";"Berlin";1928;"heizoel";2010;2070;297208,8;172,29;"Berlin, Stadt";"MFH"
"10829";"Berlin";1919;"erdgas";2007;1200;250000;250;"Berlin, Stadt";"MFH"
"13158";"Berlin";1997;"erdgas";2005;619,2;29627,1;57,41;"Berlin, Stadt";"MFH"
"13156";"Berlin";1905;"erdgas";2012;2045,08;552500;324,19;"Berlin, Stadt";"MFH"
"10315";"Berlin";1926;"erdgas";2002;9060;1002150;132,74;"Berlin, Stadt";"MFH"
"10315";"Berlin";2008;"fernwaerme";2012;5869,2;432899;88,51;"Berlin, Stadt";"MFH"
"13581";"Berlin";1930;"heizoel";2005;4735,2;735920,64;186,5;"Berlin, Stadt";"MFH"
"12099";"Berlin";1951;"fernwaerme";2016;14713,2;1645400;134,2;"Berlin, Stadt";"MFH"
"10435";"Berlin";1996;"erdgas";2013;7160,4;555770;93,14;"Berlin, Stadt";"MFH"
"10999";"Berlin";1910;"erdgas";2006;998,4;1e+05;120,19;"Berlin, Stadt";"MFH"
"12587";"Berlin";1967;"fernwaerme";2009;2082,85;174850;100,74;"Berlin, Stadt";"MFH"
"12351";"Berlin";1964;"fernwaerme";2005;5140,22;612530;142,99;"Berlin, Stadt";"MFH"
"12109";"Berlin";1950;"fernwaerme";2015;13408,8;795400;71,18;"Berlin, Stadt";"MFH"
"12209";"Berlin";1990;"heizoel";2002;738,96;89999,99;146,15;"Berlin, Stadt";"MFH"
"10589";"Berlin";1989;"erdgas";2010;7399,2;354732,3;57,53;"Berlin, Stadt";"MFH"
"12685";"Berlin";1996;"fernwaerme";2012;12656,4;763000;72,34;"Berlin, Stadt";"MFH"
"10315";"Berlin";1929;"fernwaerme";2006;2946;379000;154,38;"Berlin, Stadt";"MFH"
"10781";"Berlin";1909;"heizoel";2013;2610;338718,24;155,73;"Berlin, Stadt";"MFH"
"10249";"Berlin";1900;"fernwaerme";2005;1090,8;122000;134,21;"Berlin, Stadt";"MFH"
"12161";"Berlin";1955;"erdgas";2009;1473,6;83628;68,1;"Berlin, Stadt";"MFH"
"13503";"Berlin";2000;"fernwaerme";2008;900;110000;146,67;"Berlin, Stadt";"MFH"
"10559";"Berlin";1900;"fernwaerme";2013;1645,2;155441;113,38;"Berlin, Stadt";"MFH"
"13403";"Berlin";1967;"fernwaerme";2012;6384,77;388250;72,97;"Berlin, Stadt";"MFH"
"14167";"Berlin";1970;"heizoel";2009;1026;136644,48;159,81;"Berlin, Stadt";"MFH"
"12557";"Berlin";1996;"erdgas";2005;1058,4;117495,9;133,21;"Berlin, Stadt";"MFH"
"10405";"Berlin";1900;"fernwaerme";2007;2511,6;202930;96,96;"Berlin, Stadt";"MFH"
"13593";"Berlin";1978;"heizoel";2004;1778,74;219789,96;148,28;"Berlin, Stadt";"MFH"
"10783";"Berlin";1969;"heizoel";2006;1144,8;110880;116,23;"Berlin, Stadt";"MFH"
"12627";"Berlin";1985;"fernwaerme";2010;7562,03;722510;114,65;"Berlin, Stadt";"MFH"
"14057";"Berlin";2004;"fernwaerme";2006;5160;287835;66,93;"Berlin, Stadt";"MFH"
"10317";"Berlin";1900;"erdgas";2005;396;42300;128,18;"Berlin, Stadt";"MFH"
"13349";"Berlin";1965;"heizoel";2009;3192;383040;144;"Berlin, Stadt";"MFH"
"13507";"Berlin";1929;"fernwaerme";2007;35228,83;3026000;103,07;"Berlin, Stadt";"MFH"
"14193";"Berlin";1967;"heizoel";2003;980,4;94500;115,67;"Berlin, Stadt";"MFH"
"12247";"Berlin";1968;"heizoel";2002;1126,79;241420,03;257,11;"Berlin, Stadt";"MFH"
"14195";"Berlin";1998;"fernwaerme";2010;5847,6;722580;148,28;"Berlin, Stadt";"MFH"
"10249";"Berlin";1980;"heizoel";2016;786;87353,28;133,36;"Berlin, Stadt";"MFH"
"10783";"Berlin";1924;"erdgas";2013;4800;593100;148,28;"Berlin, Stadt";"MFH"
"10435";"Berlin";1920;"fernwaerme";2003;1203,6;250000;249,25;"Berlin, Stadt";"MFH"
"13125";"Berlin";1996;"fernwaerme";2009;596,95;55727;112,02;"Berlin, Stadt";"MFH"
"13125";"Berlin";1997;"fernwaerme";2009;596,95;55727;112,02;"Berlin, Stadt";"MFH"
"12627";"Berlin";1989;"erdgas";2003;8002,8;1044711;156,66;"Berlin, Stadt";"MFH"
"12307";"Berlin";1991;"heizoel";2013;732;69168,96;113,39;"Berlin, Stadt";"MFH"
"12679";"Berlin";1983;"fernwaerme";2007;9742,8;1092351;134,54;"Berlin, Stadt";"MFH"
"12357";"Berlin";1981;"heizoel";2003;1057,2;130029,98;147,59;"Berlin, Stadt";"MFH"
"14199";"Berlin";1902;"heizoel";2005;2520;120960;57,6;"Berlin, Stadt";"MFH"
"10713";"Berlin";1912;"fernwaerme";2007;1764,76;159025;108,13;"Berlin, Stadt";"MFH"
"13156";"Berlin";2010;"erdgas";2014;2163,6;130500,37;72,38;"Berlin, Stadt";"MFH"
"10365";"Berlin";1975;"fernwaerme";2003;9788,4;867000;106,29;"Berlin, Stadt";"MFH"
"13359";"Berlin";1900;"fernwaerme";2011;4324,8;573000;158,99;"Berlin, Stadt";"MFH"
"13156";"Berlin";1994;"fernwaerme";2008;8107,18;821380;121,58;"Berlin, Stadt";"MFH"
"12627";"Berlin";1988;"fernwaerme";2003;31582,8;925000;35,15;"Berlin, Stadt";"MFH"
"14199";"Berlin";1956;"heizoel";2009;3106,64;491954,4;190,03;"Berlin, Stadt";"MFH"
"12459";"Berlin";1960;"erdgas";2002;3229,01;319370;118,69;"Berlin, Stadt";"MFH"
"14193";"Berlin";1920;"erdgas";2004;9063,6;1433040,3;189,73;"Berlin, Stadt";"MFH"
"14052";"Berlin";1920;"erdgas";2004;310,8;47700;184,17;"Berlin, Stadt";"MFH"
"12207";"Berlin";1972;"heizoel";2006;631,07;213333,12;405,66;"Berlin, Stadt";"MFH"
"14199";"Berlin";1979;"heizoel";2008;1607,71;307510,56;229,53;"Berlin, Stadt";"MFH"
"14055";"Berlin";2004;"erdgas";2010;5431,2;618908,4;136,75;"Berlin, Stadt";"MFH"
"13407";"Berlin";1925;"fernwaerme";2010;4110,66;685223,88;200,03;"Berlin, Stadt";"MFH"
"12159";"Berlin";1918;"heizoel";2011;2891,99;321451,2;133,38;"Berlin, Stadt";"MFH"
"10963";"Berlin";1890;"heizoel";2009;1854;286332,48;185,33;"Berlin, Stadt";"MFH"
"12207";"Berlin";1900;"heizoel";2010;720;100800;168;"Berlin, Stadt";"MFH"
"14193";"Berlin";1976;"heizoel";2004;1999,2;483840;290,42;"Berlin, Stadt";"MFH"
"10405";"Berlin";1947;"erdgas";2003;2944,67;189458,1;77,21;"Berlin, Stadt";"MFH"
"10369";"Berlin";1975;"fernwaerme";2007;23184;680499;35,22;"Berlin, Stadt";"MFH"
"10961";"Berlin";1900;"erdgas";2009;1248;151738,2;145,9;"Berlin, Stadt";"MFH"
"12353";"Berlin";1969;"fernwaerme";2009;9431,39;827780;105,33;"Berlin, Stadt";"MFH"
"12169";"Berlin";1955;"heizoel";2004;6000;499999,95;100;"Berlin, Stadt";"MFH"
"12049";"Berlin";1900;"heizoel";2003;2400;349999,98;175;"Berlin, Stadt";"MFH"
"12349";"Berlin";2000;"erdgas";2003;7461,6;762669;122,66;"Berlin, Stadt";"MFH"
"14199";"Berlin";1979;"heizoel";2008;1607,71;307510,56;229,52;"Berlin, Stadt";"MFH"
"12109";"Berlin";1950;"erdgas";2010;859,2;208006,2;290,51;"Berlin, Stadt";"MFH"
"14195";"Berlin";1999;"fernwaerme";2005;5847,6;609000;124,98;"Berlin, Stadt";"MFH"
"14059";"Berlin";1908;"fernwaerme";2010;4028,4;445735;132,78;"Berlin, Stadt";"MFH"
"10407";"Berlin";1900;"erdgas";2005;1397,23;149550;128,44;"Berlin, Stadt";"MFH"
"13465";"Berlin";1974;"heizoel";2005;540;110880;246,4;"Berlin, Stadt";"MFH"
"12247";"Berlin";1962;"heizoel";2010;600;75600;151,2;"Berlin, Stadt";"MFH"
"10711";"Berlin";1918;"heizoel";2006;3444;565165,44;196,92;"Berlin, Stadt";"MFH"
"13156";"Berlin";1995;"erdgas";2003;6992,53;577345,5;99,08;"Berlin, Stadt";"MFH"
"10969";"Berlin";1963;"fernwaerme";2013;6332,4;839061;159;"Berlin, Stadt";"MFH"
"13593";"Berlin";1968;"heizoel";2004;2975,99;339160,05;136,76;"Berlin, Stadt";"MFH"
