"sto_plz";"bundesland";"gebaeude_baujahr";"energietraeger";"abrechnungsjahr";"gebaeude_nutzflaeche";"verbrauch_gesamt_kwh";"verbrauch_gesamt_kwh_spez";"Landkreis_von_GS";"gtype"
68165;"Baden-Württemberg";1982;"waerme";2015;2548,8;281920;132,73;"Mannheim";"MFH"
68219;"Baden-Württemberg";1995;"erdgas";2006;389,09;34439,4;106,21;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2015;1236;88000;85,44;"Mannheim";"MFH"
68163;"Baden-Württemberg";1980;"waerme";2014;1369,2;95490;83,69;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2005;371,4;39240;126,79;"Mannheim";"MFH"
68167;"Baden-Württemberg";1900;"waerme";2005;735,6;46370;75,64;"Mannheim";"MFH"
68161;"Baden-Württemberg";1950;"waerme";2009;1683,6;150000;106,91;"Mannheim";"MFH"
68239;"Baden-Württemberg";1994;"waerme";2006;364,8;52522;172,77;"Mannheim";"MFH"
68259;"Baden-Württemberg";1980;"erdgas";2005;798,83;77670;116,68;"Mannheim";"MFH"
68165;"Baden-Württemberg";1986;"waerme";2004;6616,7;654860;118,76;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2006;740,51;73830;119,65;"Mannheim";"MFH"
68165;"Baden-Württemberg";1952;"waerme";2016;1282,8;150500;140,79;"Mannheim";"MFH"
68163;"Baden-Württemberg";1993;"erdgas";2016;565,36;58477,5;124,12;"Mannheim";"MFH"
68259;"Baden-Württemberg";1962;"heizoel";2010;342;36288;127,33;"Mannheim";"MFH"
68259;"Baden-Württemberg";1900;"waerme";2007;540;91000;202,22;"Mannheim";"MFH"
68199;"Baden-Württemberg";1900;"waerme";2007;369,6;47000;152,6;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2007;813,46;111860;165,02;"Mannheim";"MFH"
68163;"Baden-Württemberg";1956;"waerme";2005;1074;92550;103,41;"Mannheim";"MFH"
68199;"Baden-Württemberg";2014;"waerme";2015;517,2;28000;64,97;"Mannheim";"MFH"
68161;"Baden-Württemberg";1900;"waerme";2014;1527,6;123991;97,4;"Mannheim";"MFH"
68259;"Baden-Württemberg";2004;"erdgas";2005;2850,48;193959,9;81,65;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"waerme";2006;337,43;38910;138,37;"Mannheim";"MFH"
68165;"Baden-Württemberg";1910;"erdgas";2010;663,6;71211,6;128,77;"Mannheim";"MFH"
68169;"Baden-Württemberg";1996;"waerme";2006;1301,23;73700;67,97;"Mannheim";"MFH"
68259;"Baden-Württemberg";2000;"erdgas";2005;2203,69;164020,5;89,32;"Mannheim";"MFH"
68307;"Baden-Württemberg";1956;"heizoel";2007;306;25542,72;100,17;"Mannheim";"MFH"
68259;"Baden-Württemberg";1973;"heizoel";2004;379,2;101639,97;321,65;"Mannheim";"MFH"
68169;"Baden-Württemberg";1902;"waerme";2006;582;60000;123,71;"Mannheim";"MFH"
68309;"Baden-Württemberg";1968;"waerme";2005;8626,8;645000;89,72;"Mannheim";"MFH"
68199;"Baden-Württemberg";1983;"waerme";2013;4135,44;375520;108,97;"Mannheim";"MFH"
68169;"Baden-Württemberg";1895;"waerme";2005;1296,41;115860;107,24;"Mannheim";"MFH"
68305;"Baden-Württemberg";1919;"waerme";2010;799,2;74000;111,11;"Mannheim";"MFH"
68163;"Baden-Württemberg";2006;"waerme";2016;1903,2;85030;53,61;"Mannheim";"MFH"
68219;"Baden-Württemberg";1968;"erdgas";2014;1054,8;94369,5;107,36;"Mannheim";"MFH"
68169;"Baden-Württemberg";1964;"heizoel";2010;660;115002,72;209,1;"Mannheim";"MFH"
68159;"Baden-Württemberg";1970;"waerme";2005;1161,4;130280;134,61;"Mannheim";"MFH"
68159;"Baden-Württemberg";1989;"waerme";2012;852;132000;185,92;"Mannheim";"MFH"
68229;"Baden-Württemberg";1974;"erdgas";2013;418,8;41130;117,85;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"waerme";2015;373,66;33580;107,85;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2014;806,08;57560;85,69;"Mannheim";"MFH"
68163;"Baden-Württemberg";1973;"waerme";2008;1484,4;191000;154,4;"Mannheim";"MFH"
68165;"Baden-Württemberg";1956;"waerme";2014;2008,8;199600;119,24;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2015;3285,16;223860;81,77;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2005;444;65000;175,68;"Mannheim";"MFH"
68167;"Baden-Württemberg";1899;"waerme";2014;3600;3e+05;100;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2010;330;36489,6;132,69;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2006;330;31248;113,63;"Mannheim";"MFH"
68161;"Baden-Württemberg";1960;"waerme";2008;739,2;46000;74,68;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"heizoel";2005;444;40320;108,97;"Mannheim";"MFH"
68167;"Baden-Württemberg";1961;"waerme";2002;648;151200;280;"Mannheim";"MFH"
68163;"Baden-Württemberg";1920;"waerme";2016;897,6;96400;128,88;"Mannheim";"MFH"
68305;"Baden-Württemberg";1930;"erdgas";2007;476,22;56872,8;143,31;"Mannheim";"MFH"
68199;"Baden-Württemberg";1966;"heizoel";2004;875,52;106878,24;146,49;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2007;3304,13;200250;72,73;"Mannheim";"MFH"
68239;"Baden-Württemberg";1995;"waerme";2017;1491,6;106610;85,77;"Mannheim";"MFH"
68167;"Baden-Württemberg";1984;"waerme";2011;1594,6;139330;104,85;"Mannheim";"MFH"
68161;"Baden-Württemberg";1960;"waerme";2010;900;180000;240;"Mannheim";"MFH"
68165;"Baden-Württemberg";1920;"waerme";2004;1042,21;103400;119,06;"Mannheim";"MFH"
68239;"Baden-Württemberg";1993;"waerme";2006;517,2;51820;120,24;"Mannheim";"MFH"
68259;"Baden-Württemberg";1961;"erdgas";2012;312;25000;96,15;"Mannheim";"MFH"
68309;"Baden-Württemberg";2005;"waerme";2016;2246,4;80090;42,78;"Mannheim";"MFH"
68159;"Baden-Württemberg";2000;"waerme";2006;504;80000;190,48;"Mannheim";"MFH"
68169;"Baden-Württemberg";1910;"waerme";2012;876;74700;102,33;"Mannheim";"MFH"
68161;"Baden-Württemberg";1978;"waerme";2010;2783,08;85850;37,02;"Mannheim";"MFH"
68165;"Baden-Württemberg";1960;"waerme";2014;720;68000;113,33;"Mannheim";"MFH"
68199;"Baden-Württemberg";2005;"waerme";2017;841,2;62120;88,62;"Mannheim";"MFH"
68199;"Baden-Württemberg";1950;"waerme";2006;639,6;88000;165,1;"Mannheim";"MFH"
68165;"Baden-Württemberg";1966;"waerme";2004;602,4;62990;125,48;"Mannheim";"MFH"
68169;"Baden-Württemberg";1975;"waerme";2005;8279,89;778000;112,76;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2014;2343,56;143790;73,62;"Mannheim";"MFH"
68199;"Baden-Württemberg";1985;"waerme";2006;394,44;43290;131,7;"Mannheim";"MFH"
68159;"Baden-Württemberg";1950;"waerme";2004;1421,46;125340;105,81;"Mannheim";"MFH"
68159;"Baden-Württemberg";1984;"waerme";2007;762,13;71560;112,67;"Mannheim";"MFH"
68163;"Baden-Württemberg";1900;"waerme";2010;900;75000;100;"Mannheim";"MFH"
68163;"Baden-Württemberg";1993;"erdgas";2006;565,36;42532,2;90,28;"Mannheim";"MFH"
68163;"Baden-Württemberg";1912;"waerme";2004;1440;140000;116,67;"Mannheim";"MFH"
68169;"Baden-Württemberg";1910;"waerme";2006;763,2;58130;91,4;"Mannheim";"MFH"
68167;"Baden-Württemberg";1982;"waerme";2007;6428,4;594000;110,88;"Mannheim";"MFH"
68167;"Baden-Württemberg";1900;"waerme";2004;838,8;52095;74,53;"Mannheim";"MFH"
68307;"Baden-Württemberg";1975;"heizoel";2005;960;148509,95;185,64;"Mannheim";"MFH"
68165;"Baden-Württemberg";1920;"waerme";2016;1091,22;133060;146,33;"Mannheim";"MFH"
68239;"Baden-Württemberg";1995;"waerme";2006;591,65;44946;91,16;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"heizoel";2012;664,8;211680;382,09;"Mannheim";"MFH"
68219;"Baden-Württemberg";1988;"waerme";2016;5074,81;438840;103,77;"Mannheim";"MFH"
68161;"Baden-Württemberg";1900;"waerme";2006;376,43;34240;109,15;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2004;330;42999,97;156,36;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2005;333,6;33264;119,65;"Mannheim";"MFH"
68259;"Baden-Württemberg";1967;"heizoel";2009;1731,6;264116,16;183,03;"Mannheim";"MFH"
68159;"Baden-Württemberg";1984;"waerme";2005;1588,58;89180;67,36;"Mannheim";"MFH"
68259;"Baden-Württemberg";1961;"heizoel";2005;350,4;50400;172,6;"Mannheim";"MFH"
68259;"Baden-Württemberg";1992;"erdgas";2007;582,01;71090;146,57;"Mannheim";"MFH"
68259;"Baden-Württemberg";1962;"heizoel";2009;336;34060,32;121,65;"Mannheim";"MFH"
68229;"Baden-Württemberg";1966;"heizoel";2011;427,68;48494,88;136,07;"Mannheim";"MFH"
68167;"Baden-Württemberg";1961;"waerme";2003;648;142800;264,44;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"erdgas";2005;405,6;48479,4;143,43;"Mannheim";"MFH"
68219;"Baden-Württemberg";1980;"erdgas";2006;723;82371,6;136,71;"Mannheim";"MFH"
68307;"Baden-Württemberg";1970;"heizoel";2004;780;149999,98;230,77;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2006;536,1;76896;172,13;"Mannheim";"MFH"
68219;"Baden-Württemberg";1991;"erdgas";2014;576,6;60462;125,83;"Mannheim";"MFH"
68161;"Baden-Württemberg";1953;"waerme";2011;392,4;27730;84,8;"Mannheim";"MFH"
68165;"Baden-Württemberg";1956;"waerme";2016;1858,8;225700;145,71;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2006;1900,62;155980;98,48;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2005;1855,57;145750;94,26;"Mannheim";"MFH"
68159;"Baden-Württemberg";1958;"erdgas";2013;978;110993,4;136,19;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2007;359,8;38180;127,34;"Mannheim";"MFH"
68169;"Baden-Württemberg";1910;"waerme";2007;763,2;57590;90,55;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"heizoel";2013;664,8;201600;363,9;"Mannheim";"MFH"
68161;"Baden-Württemberg";1960;"waerme";2009;900;180000;240;"Mannheim";"MFH"
68165;"Baden-Württemberg";1949;"waerme";2002;552;50000;108,7;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"heizoel";2010;816;83028,96;122,1;"Mannheim";"MFH"
68161;"Baden-Württemberg";1950;"heizoel";2008;307,2;37689,12;147,22;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"heizoel";2006;840;110880;158,4;"Mannheim";"MFH"
68161;"Baden-Württemberg";1960;"waerme";2015;1200;125000;125;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"waerme";2008;360;62440;208,13;"Mannheim";"MFH"
68165;"Baden-Württemberg";1950;"waerme";2006;1528,8;153610;120,57;"Mannheim";"MFH"
68229;"Baden-Württemberg";1986;"erdgas";2011;747,6;87000;139,65;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"erdgas";2011;530,4;43868,7;99,25;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"erdgas";2006;2054,92;207192,6;120,99;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"erdgas";2007;432;36900;102,5;"Mannheim";"MFH"
68229;"Baden-Württemberg";1985;"erdgas";2005;301,66;34614,9;137,7;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"waerme";2005;518,4;52530;121,6;"Mannheim";"MFH"
68163;"Baden-Württemberg";1930;"erdgas";2009;336;33300;118,93;"Mannheim";"MFH"
68229;"Baden-Württemberg";1965;"erdgas";2007;1368;158652;139,16;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2013;5417,38;445730;98,73;"Mannheim";"MFH"
68259;"Baden-Württemberg";1980;"erdgas";2004;2572,74;269781,3;125,83;"Mannheim";"MFH"
68259;"Baden-Württemberg";1969;"heizoel";2014;420;40824;116,64;"Mannheim";"MFH"
68307;"Baden-Württemberg";1992;"erdgas";2005;798,48;77700,6;116,77;"Mannheim";"MFH"
68169;"Baden-Württemberg";1919;"heizoel";2003;768;99999,95;156,25;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2005;540;27000;60;"Mannheim";"MFH"
68307;"Baden-Württemberg";2002;"erdgas";2005;334,8;27917,1;100,06;"Mannheim";"MFH"
68165;"Baden-Württemberg";1958;"waerme";2011;637,2;46700;87,95;"Mannheim";"MFH"
68163;"Baden-Württemberg";1956;"waerme";2006;751,2;46930;74,97;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"erdgas";2006;432;52200;145;"Mannheim";"MFH"
68259;"Baden-Württemberg";1990;"erdgas";2007;934,82;61823,7;79,36;"Mannheim";"MFH"
68159;"Baden-Württemberg";1956;"waerme";2007;813,6;79000;116,52;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"erdgas";2015;354;67500;228,81;"Mannheim";"MFH"
68307;"Baden-Württemberg";1989;"waerme";2005;4705,84;356210;90,84;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2015;2976,38;213990;86,28;"Mannheim";"MFH"
68169;"Baden-Württemberg";1950;"waerme";2003;359,8;47620;158,82;"Mannheim";"MFH"
68159;"Baden-Württemberg";1972;"waerme";2006;1270,8;195030;184,17;"Mannheim";"MFH"
68307;"Baden-Württemberg";1991;"erdgas";2013;1386;196801,2;170,39;"Mannheim";"MFH"
68159;"Baden-Württemberg";1984;"waerme";2005;1588,58;89180;67,37;"Mannheim";"MFH"
68239;"Baden-Württemberg";1995;"waerme";2005;591,65;44740;90,74;"Mannheim";"MFH"
68307;"Baden-Württemberg";1960;"heizoel";2013;382,8;54432;170,63;"Mannheim";"MFH"
68229;"Baden-Württemberg";1960;"heizoel";2015;427,68;52416;147,07;"Mannheim";"MFH"
68199;"Baden-Württemberg";1956;"waerme";2004;792;67130;101,71;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"erdgas";2007;4964,36;685310;165,66;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"erdgas";2006;405,6;32107,5;94,99;"Mannheim";"MFH"
68307;"Baden-Württemberg";2002;"erdgas";2005;321,6;27917,1;104,17;"Mannheim";"MFH"
68199;"Baden-Württemberg";1958;"heizoel";2009;600;40320;80,64;"Mannheim";"MFH"
68259;"Baden-Württemberg";2004;"erdgas";2014;1754,4;105531,3;72,18;"Mannheim";"MFH"
68159;"Baden-Württemberg";1954;"waerme";2009;912;81000;106,57;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2015;1608;150453,9;112,28;"Mannheim";"MFH"
68169;"Baden-Württemberg";1975;"heizoel";2009;964,8;131906,88;164,06;"Mannheim";"MFH"
68161;"Baden-Württemberg";1963;"waerme";2014;582;29000;59,79;"Mannheim";"MFH"
68167;"Baden-Württemberg";1900;"waerme";2003;838,8;52095;74,53;"Mannheim";"MFH"
68259;"Baden-Württemberg";1993;"erdgas";2005;690,1;61092,9;106,23;"Mannheim";"MFH"
68163;"Baden-Württemberg";1862;"heizoel";2009;384;43344;135,45;"Mannheim";"MFH"
68307;"Baden-Württemberg";2001;"erdgas";2006;336;25745,4;91,94;"Mannheim";"MFH"
68161;"Baden-Württemberg";1950;"waerme";2010;1054,8;121000;137,66;"Mannheim";"MFH"
68165;"Baden-Württemberg";1900;"erdgas";2010;531,6;31599;71,33;"Mannheim";"MFH"
68309;"Baden-Württemberg";2008;"waerme";2015;1491,6;63950;51,45;"Mannheim";"MFH"
68167;"Baden-Württemberg";1910;"waerme";2009;595,56;78790;158,75;"Mannheim";"MFH"
68219;"Baden-Württemberg";1960;"erdgas";2012;1886,4;224942,4;143,09;"Mannheim";"MFH"
68167;"Baden-Württemberg";1979;"waerme";2005;6091,2;218000;42,95;"Mannheim";"MFH"
68163;"Baden-Württemberg";1900;"heizoel";2004;1140;99999,95;105,26;"Mannheim";"MFH"
68239;"Baden-Württemberg";1960;"erdgas";2015;396;36000;109,09;"Mannheim";"MFH"
68239;"Baden-Württemberg";1992;"waerme";2005;421,84;43430;123,54;"Mannheim";"MFH"
68199;"Baden-Württemberg";1960;"waerme";2013;1843,2;139214;90,63;"Mannheim";"MFH"
68307;"Baden-Württemberg";1975;"heizoel";2012;336;50400;180;"Mannheim";"MFH"
68161;"Baden-Württemberg";1978;"waerme";2009;2783,08;66280;28,58;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2004;371,4;37420;120,91;"Mannheim";"MFH"
68163;"Baden-Württemberg";2001;"waerme";2011;24406,8;2300000;113,08;"Mannheim";"MFH"
68305;"Baden-Württemberg";1950;"heizoel";2012;552;50400;109,57;"Mannheim";"MFH"
68307;"Baden-Württemberg";1953;"heizoel";2009;403,2;34423,2;102,45;"Mannheim";"MFH"
68163;"Baden-Württemberg";1989;"waerme";2005;6406,75;593020;111,08;"Mannheim";"MFH"
68239;"Baden-Württemberg";1988;"waerme";2015;362,09;41470;137,43;"Mannheim";"MFH"
68199;"Baden-Württemberg";2007;"erdgas";2008;426,02;33012;92,99;"Mannheim";"MFH"
68305;"Baden-Württemberg";1900;"erdgas";2008;504;39703,5;94,53;"Mannheim";"MFH"
68309;"Baden-Württemberg";1989;"waerme";2014;2529,22;228311;108,33;"Mannheim";"MFH"
68163;"Baden-Württemberg";1965;"waerme";2011;746,4;43100;69,29;"Mannheim";"MFH"
68199;"Baden-Württemberg";1990;"waerme";2007;740,51;59910;97,08;"Mannheim";"MFH"
68309;"Baden-Württemberg";1969;"waerme";2007;4297,34;265930;74,26;"Mannheim";"MFH"
68169;"Baden-Württemberg";1914;"erdgas";2015;396;18000;54,55;"Mannheim";"MFH"
68163;"Baden-Württemberg";1936;"waerme";2005;2781,6;244000;105,26;"Mannheim";"MFH"
68199;"Baden-Württemberg";1975;"waerme";2013;393,6;53000;161,59;"Mannheim";"MFH"
68305;"Baden-Württemberg";1961;"heizoel";2007;444,6;47779,2;128,96;"Mannheim";"MFH"
68229;"Baden-Württemberg";1996;"erdgas";2007;978,35;86286,6;105,84;"Mannheim";"MFH"
68229;"Baden-Württemberg";1989;"erdgas";2006;302,81;31150;123,44;"Mannheim";"MFH"
68239;"Baden-Württemberg";1996;"waerme";2007;2875,64;167260;69,8;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"erdgas";2006;609,6;67522,5;132,92;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2007;330;32256;117,29;"Mannheim";"MFH"
68239;"Baden-Württemberg";1992;"waerme";2006;421,84;35740;101,67;"Mannheim";"MFH"
68219;"Baden-Württemberg";1960;"erdgas";2006;595,2;119275,2;240,47;"Mannheim";"MFH"
68259;"Baden-Württemberg";1971;"heizoel";2008;840;90720;129,6;"Mannheim";"MFH"
68259;"Baden-Württemberg";2004;"erdgas";2006;2850,48;200619,9;84,45;"Mannheim";"MFH"
68167;"Baden-Württemberg";1910;"waerme";2005;1080;88000;97,78;"Mannheim";"MFH"
68307;"Baden-Württemberg";1963;"waerme";2009;1200;130000;130;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2003;330;44000,01;160;"Mannheim";"MFH"
68167;"Baden-Württemberg";1906;"waerme";2007;1200;230000;230;"Mannheim";"MFH"
68199;"Baden-Württemberg";1986;"waerme";2006;581,92;53990;111,34;"Mannheim";"MFH"
68199;"Baden-Württemberg";1983;"waerme";2015;4135,44;297910;86,44;"Mannheim";"MFH"
68239;"Baden-Württemberg";2004;"waerme";2005;1028,92;46380;54,1;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"waerme";2007;355,64;33190;111,99;"Mannheim";"MFH"
68229;"Baden-Württemberg";1985;"erdgas";2007;301,66;31864,5;126,76;"Mannheim";"MFH"
68219;"Baden-Württemberg";1995;"erdgas";2004;389,09;47557,8;146,67;"Mannheim";"MFH"
68239;"Baden-Württemberg";1983;"waerme";2007;433,8;29130;80,58;"Mannheim";"MFH"
68305;"Baden-Württemberg";1995;"erdgas";2004;390;52200;160,62;"Mannheim";"MFH"
68163;"Baden-Württemberg";1960;"waerme";2006;580,8;48550;100,31;"Mannheim";"MFH"
68259;"Baden-Württemberg";1994;"erdgas";2012;535,74;25644,6;57,44;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2015;740,4;69030;111,88;"Mannheim";"MFH"
68159;"Baden-Württemberg";1980;"waerme";2006;1155,6;206000;213,91;"Mannheim";"MFH"
68239;"Baden-Württemberg";1982;"erdgas";2005;609,6;67849,2;133,56;"Mannheim";"MFH"
68309;"Baden-Württemberg";1950;"heizoel";2014;396;46831,68;141,91;"Mannheim";"MFH"
68259;"Baden-Württemberg";1983;"erdgas";2012;5655,36;617390;131;"Mannheim";"MFH"
68163;"Baden-Württemberg";1955;"waerme";2005;823,2;65000;94,75;"Mannheim";"MFH"
68165;"Baden-Württemberg";1958;"heizoel";2005;1437,6;191701,44;160,02;"Mannheim";"MFH"
68165;"Baden-Württemberg";1949;"waerme";2005;552;78350;170,33;"Mannheim";"MFH"
68239;"Baden-Württemberg";1993;"waerme";2006;517,2;51820;120,23;"Mannheim";"MFH"
68161;"Baden-Württemberg";1986;"waerme";2004;705,6;50000;85,03;"Mannheim";"MFH"
68239;"Baden-Württemberg";1995;"waerme";2007;591,65;44970;91,21;"Mannheim";"MFH"
68307;"Baden-Württemberg";1972;"heizoel";2005;396;78500,02;237,88;"Mannheim";"MFH"
68167;"Baden-Württemberg";1987;"waerme";2007;2700,53;184310;81,9;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2004;333,6;45000,04;161,87;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2007;396;66000;200;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2015;349,75;35360;121,32;"Mannheim";"MFH"
68259;"Baden-Württemberg";1935;"heizoel";2002;324;45000,04;166,67;"Mannheim";"MFH"
68259;"Baden-Württemberg";1980;"erdgas";2006;2572,74;268820,1;125,38;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"erdgas";2006;5175,17;407200;94,42;"Mannheim";"MFH"
68167;"Baden-Württemberg";1950;"erdgas";2012;1459,2;157461;129,49;"Mannheim";"MFH"
68161;"Baden-Württemberg";1954;"waerme";2007;1683,6;112000;79,83;"Mannheim";"MFH"
68199;"Baden-Württemberg";1987;"waerme";2015;319,57;38250;143,63;"Mannheim";"MFH"
68309;"Baden-Württemberg";1960;"waerme";2004;693,6;74000;128,03;"Mannheim";"MFH"
68305;"Baden-Württemberg";1967;"waerme";2010;350,4;43000;147,26;"Mannheim";"MFH"
68309;"Baden-Württemberg";1985;"waerme";2006;1244,92;108540;104,62;"Mannheim";"MFH"
68229;"Baden-Württemberg";1974;"erdgas";2014;418,8;35000;100,29;"Mannheim";"MFH"
68219;"Baden-Württemberg";1978;"erdgas";2005;2054,92;221064,3;129,1;"Mannheim";"MFH"
68305;"Baden-Württemberg";1965;"waerme";2004;1656,2;218410;158,25;"Mannheim";"MFH"
68161;"Baden-Württemberg";1955;"waerme";2011;4260;410000;115,49;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2006;450;37296;99,46;"Mannheim";"MFH"
68199;"Baden-Württemberg";1850;"waerme";2006;668,4;37000;66,43;"Mannheim";"MFH"
68167;"Baden-Württemberg";1950;"waerme";2007;1072,8;72000;80,54;"Mannheim";"MFH"
68165;"Baden-Württemberg";1958;"heizoel";2007;1437,6;174867,84;145,97;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2014;1608;155047,5;115,71;"Mannheim";"MFH"
68161;"Baden-Württemberg";1920;"waerme";2010;392,4;58000;177,37;"Mannheim";"MFH"
68259;"Baden-Württemberg";1990;"erdgas";2006;347,99;36918;127,31;"Mannheim";"MFH"
68307;"Baden-Württemberg";1973;"heizoel";2003;381,6;72029,97;226,51;"Mannheim";"MFH"
68219;"Baden-Württemberg";1994;"erdgas";2012;3493,21;268958,7;92,39;"Mannheim";"MFH"
68239;"Baden-Württemberg";1984;"waerme";2014;349,75;35990;123,48;"Mannheim";"MFH"
68309;"Baden-Württemberg";1982;"erdgas";2009;498,4;80787,6;194,51;"Mannheim";"MFH"
68163;"Baden-Württemberg";1937;"heizoel";2008;330;40824;148,45;"Mannheim";"MFH"
68165;"Baden-Württemberg";1959;"waerme";2007;1090,8;81000;89,11;"Mannheim";"MFH"
68199;"Baden-Württemberg";1994;"waerme";2015;806,08;56550;84,18;"Mannheim";"MFH"
68309;"Baden-Württemberg";1992;"waerme";2006;1877,76;149010;95,23;"Mannheim";"MFH"
68309;"Baden-Württemberg";1967;"waerme";2009;5694;482350;101,65;"Mannheim";"MFH"
68259;"Baden-Württemberg";1974;"erdgas";2011;333,6;29250;105,22;"Mannheim";"MFH"
68199;"Baden-Württemberg";1991;"waerme";2015;792,26;63230;95,77;"Mannheim";"MFH"
68165;"Baden-Württemberg";1982;"waerme";2007;724,8;63000;104,31;"Mannheim";"MFH"
68219;"Baden-Württemberg";1927;"heizoel";2010;336;50400;180;"Mannheim";"MFH"
68239;"Baden-Württemberg";1999;"waerme";2008;2150,4;99826;55,71;"Mannheim";"MFH"
68167;"Baden-Württemberg";1985;"waerme";2016;1184,02;86300;87,46;"Mannheim";"MFH"
68309;"Baden-Württemberg";2008;"waerme";2016;4935,6;231580;56,3;"Mannheim";"MFH"
68219;"Baden-Württemberg";1990;"waerme";2007;3741,38;226380;72,6;"Mannheim";"MFH"
68163;"Baden-Württemberg";1954;"waerme";2010;3889,2;199000;61,4;"Mannheim";"MFH"
68309;"Baden-Württemberg";1960;"heizoel";2007;504;91889,28;218,78;"Mannheim";"MFH"
68307;"Baden-Württemberg";1970;"heizoel";2006;1296;166340,16;154,02;"Mannheim";"MFH"
68161;"Baden-Württemberg";1955;"waerme";2008;900;28045;37,39;"Mannheim";"MFH"
68307;"Baden-Württemberg";1989;"waerme";2007;4705,84;320570;81,75;"Mannheim";"MFH"
68309;"Baden-Württemberg";1971;"waerme";2012;4669,2;378700;97,33;"Mannheim";"MFH"
68163;"Baden-Württemberg";1955;"waerme";2006;740,16;63950;103,68;"Mannheim";"MFH"
68219;"Baden-Württemberg";1963;"erdgas";2012;451,5;35001;93,03;"Mannheim";"MFH"
68199;"Baden-Württemberg";1685;"waerme";2004;424,8;28000;79,1;"Mannheim";"MFH"
68259;"Baden-Württemberg";1960;"heizoel";2007;840;80640;115,2;"Mannheim";"MFH"
68159;"Baden-Württemberg";1939;"waerme";2005;732,02;67530;110,7;"Mannheim";"MFH"
68219;"Baden-Württemberg";1993;"erdgas";2003;1608,43;181479,6;135,4;"Mannheim";"MFH"
68259;"Baden-Württemberg";1990;"erdgas";2015;347,99;35000,1;120,69;"Mannheim";"MFH"
68161;"Baden-Württemberg";1954;"waerme";2015;475,2;46240;116,77;"Mannheim";"MFH"
68239;"Baden-Württemberg";1983;"waerme";2015;410;43310;126,76;"Mannheim";"MFH"
68305;"Baden-Württemberg";1970;"heizoel";2004;500,4;79040;189,54;"Mannheim";"MFH"
